Stock,Date,Open,High,Low,Close,Adj Close,Volume
601857.SS,2021-12-01,4.7,5.09,4.69,4.91,4.639748,2708150886
601857.SS,2022-01-01,4.92,5.58,4.9,5.02,4.743694,4252912021
601857.SS,2022-02-01,5.02,6.08,5.02,5.77,5.452413,4780801946
601857.SS,2022-03-01,5.77,6.03,4.86,5.52,5.216174,5647880929
601857.SS,2022-04-01,5.4,5.7,4.95,5.38,5.083879,3327055374
601857.SS,2022-05-01,5.41,5.67,5.05,5.66,5.348467,2913581487
601857.SS,2022-06-01,5.6,6.32,5.25,5.3,5.008283,4732539463
601857.SS,2022-07-01,5.26,5.44,5,5.2,5.0031,2339724099
601857.SS,2022-08-01,5.2,5.57,5,5.34,5.137799,2524392745
601857.SS,2022-09-01,5.32,5.65,5.03,5.13,4.93575,2783003650
601857.SS,2022-10-01,5.13,5.37,4.76,4.79,4.79,1944978125
601857.SS,2022-11-01,4.77,5.24,4.77,5.24,5.24,2268771307
601857.SS,2022-12-01,5.27,5.35,4.95,4.97,4.97,2002127494
601857.SS,2023-01-01,4.98,5.25,4.95,5.17,5.17,1454396329
