Stock,Date,Open,High,Low,Close,Adj Close,Volume
601939.SS,2016-06-01,4.87,5.02,4.71,4.75,3.358137,1575547034
601939.SS,2016-07-01,4.75,5.19,4.74,5.06,3.784263,1713053117
601939.SS,2016-08-01,5.06,5.54,5.01,5.27,3.941317,1842401983
601939.SS,2016-09-01,5.27,5.34,5.12,5.18,3.874008,1133956904
601939.SS,2016-10-01,5.18,5.3,5.12,5.26,3.933839,844942178
601939.SS,2016-11-01,5.25,5.76,5.21,5.57,4.165681,1945817309
601939.SS,2016-12-01,5.56,5.84,5.29,5.44,4.068457,1944631139
601939.SS,2017-01-01,5.44,5.77,5.42,5.75,4.300299,1290691265
601939.SS,2017-02-01,5.75,6.02,5.59,5.92,4.427438,1251477725
601939.SS,2017-03-01,5.92,5.99,5.77,5.94,4.442395,1305898440
601939.SS,2017-04-01,5.94,6.04,5.73,5.98,4.472311,1193506020
601939.SS,2017-05-01,5.98,6.44,5.84,6.37,4.763983,1762621306
601939.SS,2017-06-01,6.34,6.46,6.06,6.15,4.599451,1943665028
601939.SS,2017-07-01,6.14,6.87,6.04,6.74,5.26811,2297658335
601939.SS,2017-08-01,6.74,7.25,6.49,6.99,5.463515,2192212006
601939.SS,2017-09-01,6.94,7.1,6.7,6.97,5.447882,1488643100
601939.SS,2017-10-01,6.97,7.29,6.96,7.16,5.59639,1220562097
601939.SS,2017-11-01,7.16,7.51,6.77,7.14,5.580758,2448458576
601939.SS,2017-12-01,7.14,7.73,6.86,7.68,6.002832,1921059647
601939.SS,2018-01-01,7.68,9.88,7.5,9.51,7.433195,4416753757
601939.SS,2018-02-01,9.47,9.82,7.99,8.31,6.495252,3009709613
601939.SS,2018-03-01,8.23,8.42,7.33,7.75,6.057545,3326402664
601939.SS,2018-04-01,7.74,8.02,7.23,7.48,5.846508,2778322044
601939.SS,2018-05-01,7.48,7.87,7.03,7.12,5.565125,2905382728
601939.SS,2018-06-01,7.09,7.26,6.39,6.55,5.119603,2427421053
